the_geom,GRIDS_INDE,TILE_NAME,DELIVERY_A,SHAPE_AREA,SHAPE_LEN
"MULTIPOLYGON (((-98.02274409119636 30.395107256800497, -98.02307343197195 30.381362159749575, -98.03892701220953 30.3816466797471, -98.03859993016579 30.39539181747742, -98.02274409119636 30.395107256800497)))",494,020115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.0068883450852 30.394820736946343, -98.00721994455266 30.38107568085501, -98.02307343197195 30.381362159749575, -98.02274409119636 30.395107256800497, -98.0068883450852 30.394820736946343)))",495,025115,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.99103269455658 30.39453225797009, -97.99136655267537 30.38078724311852, -98.00721994455266 30.38107568085501, -98.0068883450852 30.394820736946343, -97.99103269455658 30.39453225797009)))",496,030115,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.97517713817307 30.394241819851544, -97.97551325490264 30.38049684651986, -97.99136655267537 30.38078724311852, -97.99103269455658 30.39453225797009, -97.97517713817307 30.394241819851544)))",497,035115,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.95932167865885 30.393949422646553, -97.95966005395809 30.38020449111499, -97.97551325490264 30.38049684651986, -97.97517713817307 30.394241819851544, -97.95932167865885 30.393949422646553)))",498,040115,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.94346631457647 30.39365506633464, -97.94380694840427 30.37991017688333, -97.95966005395809 30.38020449111499, -97.95932167865885 30.393949422646553, -97.94346631457647 30.39365506633464)))",499,045115,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.92761104865002 30.393358750972432, -97.92795394096478 30.379613903881566, -97.94380694840427 30.37991017688333, -97.94346631457647 30.39365506633464, -97.92761104865002 30.393358750972432)))",500,050115,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.91175587944205 30.39306047653914, -97.91210103020211 30.37931567208888, -97.92795394096478 30.379613903881566, -97.92761104865002 30.393358750972432, -97.91175587944205 30.39306047653914)))",501,055115,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.8959008096766 30.392760243092187, -97.89624821883974 30.379015481562696, -97.91210103020211 30.37931567208888, -97.91175587944205 30.39306047653914, -97.8959008096766 30.392760243092187)))",502,060115,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.88004583791614 30.3924580506105, -97.88039550544019 30.378713332281965, -97.89624821883974 30.379015481562696, -97.8959008096766 30.392760243092187, -97.88004583791614 30.3924580506105)))",503,065115,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.86419096688468 30.39215389915224, -97.86454289272687 30.37840922430481, -97.88039550544019 30.378713332281965, -97.88004583791614 30.3924580506105, -97.86419096688468 30.39215389915224)))",504,070115,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.84833619514465 30.39184778869608, -97.84869037926227 30.378103157609914, -97.86454289272687 30.37840922430481, -97.86419096688468 30.39215389915224, -97.84833619514465 30.39184778869608)))",505,075115,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.83248152541998 30.391539719300894, -97.83283796776972 30.377795132256164, -97.84869037926227 30.378103157609914, -97.84833619514465 30.39184778869608, -97.83248152541998 30.391539719300894)))",506,080115,9,24999998.425,19999.99937
"MULTIPOLYGON (((-97.8166269562731 30.391229690945124, -97.81698565681167 30.37748514822201, -97.83283796776972 30.377795132256164, -97.83248152541998 30.391539719300894, -97.8166269562731 30.391229690945124)))",507,085115,9,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.80077249042783 30.3909177036884, -97.8011334491114 30.377173205567043, -97.81698565681167 30.37748514822201, -97.8166269562731 30.391229690945124, -97.80077249042783 30.3909177036884)))",508,090115,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.78491812748692 30.390603757529508, -97.78528134427148 30.37685930429008, -97.8011334491114 30.377173205567043, -97.80077249042783 30.3909177036884, -97.78491812748692 30.390603757529508)))",509,095115,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.76906386705319 30.390287852466876, -97.76942934189466 30.376543444389565, -97.78528134427148 30.37685930429008, -97.78491812748692 30.390603757529508, -97.76906386705319 30.390287852466876)))",510,100115,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.75320971185022 30.389969988561248, -97.75357744470392 30.376225625926228, -97.76942934189466 30.376543444389565, -97.76906386705319 30.390287852466876, -97.75320971185022 30.389969988561248)))",511,105115,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.73735566044057 30.3896501657904, -97.73772565126184 30.3759058488778, -97.75357744470392 30.376225625926228, -97.75320971185022 30.389969988561248, -97.73735566044057 30.3896501657904)))",512,110115,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.72150171554769 30.38932838421582, -97.7218739642913 30.375584113305806, -97.73772565126184 30.3759058488778, -97.73735566044057 30.3896501657904, -97.72150171554769 30.38932838421582)))",513,115115,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.7056478757341 30.389004643814975, -97.70602238235487 30.375260419187708, -97.7218739642913 30.375584113305806, -97.72150171554769 30.38932838421582, -97.7056478757341 30.389004643814975)))",514,120115,4,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.6897941437232 30.388678944650124, -97.69017090817535 30.37493476658577, -97.70602238235487 30.375260419187708, -97.7056478757341 30.389004643814975, -97.6897941437232 30.388678944650124)))",515,125115,4,24999998.425,19999.99937
"MULTIPOLYGON (((-97.67394051807752 30.388351286698466, -97.67431954031527 30.374607155477207, -97.69017090817535 30.37493476658577, -97.6897941437232 30.388678944650124, -97.67394051807752 30.388351286698466)))",516,130115,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.65808700152031 30.38802167002302, -97.65846828149738 30.374277585924983, -97.67431954031527 30.374607155477207, -97.67394051807752 30.388351286698466, -97.65808700152031 30.38802167002302)))",517,135115,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.64223359261409 30.387690094600693, -97.64261713028415 30.37394605790608, -97.65846828149738 30.374277585924983, -97.65808700152031 30.38802167002302, -97.64223359261409 30.387690094600693)))",518,140115,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.62638029408208 30.387356560495302, -97.62676608939827 30.37361257148424, -97.64261713028415 30.37394605790608, -97.64223359261409 30.387690094600693, -97.62638029408208 30.387356560495302)))",519,145115,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.61052710448674 30.387021067683428, -97.6109151574022 30.373277126636097, -97.62676608939827 30.37361257148424, -97.62638029408208 30.387356560495302, -97.61052710448674 30.387021067683428)))",520,150115,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.59467402655119 30.386683616229675, -97.59506433701851 30.372939723426178, -97.6109151574022 30.373277126636097, -97.61052710448674 30.387021067683428, -97.59467402655119 30.386683616229675)))",521,155115,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.57882105883787 30.386344206110312, -97.57921362680968 30.372600361830884, -97.59506433701851 30.372939723426178, -97.59467402655119 30.386683616229675, -97.57882105883787 30.386344206110312)))",522,160115,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.56296820406986 30.38600283739072, -97.56336302949815 30.372259041915466, -97.57921362680968 30.372600361830884, -97.57882105883787 30.386344206110312, -97.56296820406986 30.38600283739072)))",523,165115,3,24999998.425,19999.99937
"MULTIPOLYGON (((-97.54711546080955 30.385659510046892, -97.54751254364639 30.371915763656006, -97.56336302949815 30.372259041915466, -97.56296820406986 30.38600283739072, -97.54711546080955 30.385659510046892)))",524,170115,3,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.53126283177991 30.38531422414497, -97.53166217197678 30.37157052711857, -97.54751254364639 30.371915763656006, -97.54711546080955 30.385659510046892, -97.53126283177991 30.38531422414497)))",525,175115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.51541031554333 30.384966979660682, -97.51581191305175 30.371223332278966, -97.53166217197678 30.37157052711857, -97.53126283177991 30.38531422414497, -97.51541031554333 30.384966979660682)))",526,180115,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.4995579148227 30.384617776660885, -97.4999617695936 30.370874179203987, -97.51581191305175 30.371223332278966, -97.51541031554333 30.384966979660682, -97.4995579148227 30.384617776660885)))",527,185115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.48370562818039 30.384266615121057, -97.4841117401647 30.370523067869154, -97.4999617695936 30.370874179203987, -97.4995579148227 30.384617776660885, -97.48370562818039 30.384266615121057)))",528,190115,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.46785345833916 30.383913495108796, -97.46826182748732 30.37016999834203, -97.4841117401647 30.370523067869154, -97.48370562818039 30.384266615121057, -97.46785345833916 30.383913495108796)))",529,195115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.45200140386139 30.38355841659937, -97.45241203012378 30.369814970597854, -97.46826182748732 30.37016999834203, -97.46785345833916 30.383913495108796, -97.45200140386139 30.38355841659937)))",530,200115,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.43614946746976 30.38320137966106, -97.43656235079624 30.369457984704976, -97.45241203012378 30.369814970597854, -97.45200140386139 30.38355841659937, -97.43614946746976 30.38320137966106)))",531,205115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.42029764772661 30.382842384268823, -97.42071278806702 30.369099040638357, -97.43656235079624 30.369457984704976, -97.43614946746976 30.38320137966106, -97.42029764772661 30.382842384268823)))",532,210115,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.40444594735453 30.382481430491783, -97.40486334465817 30.36873813846704, -97.42071278806702 30.369099040638357, -97.42029764772661 30.382842384268823, -97.40444594735453 30.382481430491783)))",533,215115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.38859436595594 30.38211851832849, -97.38901402017197 30.36837527818966, -97.40486334465817 30.36873813846704, -97.40444594735453 30.382481430491783, -97.38859436595594 30.38211851832849)))",534,220115,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.61362843450435 30.277069741531616, -97.61401560418764 30.263325867611478, -97.62984849849656 30.263660928548415, -97.62946358128022 30.277404850476987, -97.61362843450435 30.277069741531616)))",890,150075,2,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.63138707223045 30.20868537104065, -97.63177144211465 30.194941518160636, -97.64759319197204 30.195274384190792, -97.6472110714022 30.209018284826456, -97.63138707223045 30.20868537104065)))",1068,145050,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.61556318138842 30.208350502193074, -97.6159498005405 30.194606697349254, -97.63177144211465 30.194941518160636, -97.63138707223045 30.20868537104065, -97.61556318138842 30.208350502193074)))",1069,150050,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.59973940159185 30.208013678348124, -97.60012826996473 30.194269921821103, -97.6159498005405 30.194606697349254, -97.61556318138842 30.208350502193074, -97.59973940159185 30.208013678348124)))",1070,155050,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.58391573140347 30.207674899482253, -97.58430684895009 30.193931191552593, -97.60012826996473 30.194269921821103, -97.59973940159185 30.208013678348124, -97.58391573140347 30.207674899482253)))",1071,160050,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.56809217353891 30.207334165660633, -97.56848554021168 30.193590506608963, -97.58430684895009 30.193931191552593, -97.58391573140347 30.207674899482253, -97.56809217353891 30.207334165660633)))",1072,165050,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.55226872656092 30.206991476859468, -97.55266434231221 30.193247866966324, -97.56848554021168 30.193590506608963, -97.56809217353891 30.207334165660633, -97.55226872656092 30.206991476859468)))",1073,170050,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.53644539318503 30.206646833144703, -97.53684325796672 30.192903272690675, -97.55266434231221 30.193247866966324, -97.55226872656092 30.206991476859468, -97.53644539318503 30.206646833144703)))",1074,175050,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.52062217197394 30.20630023449221, -97.52102228573789 30.192556723757857, -97.53684325796672 30.192903272690675, -97.53644539318503 30.206646833144703, -97.52062217197394 30.20630023449221)))",1075,180050,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.50479906564313 30.205951680968685, -97.50520142834063 30.192208220234626, -97.52102228573789 30.192556723757857, -97.52062217197394 30.20630023449221, -97.50479906564313 30.205951680968685)))",1076,185050,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.48897607275528 30.205601172549773, -97.48938068433763 30.191857762096554, -97.50520142834063 30.192208220234626, -97.50479906564313 30.205951680968685, -97.48897607275528 30.205601172549773)))",1077,190050,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.96405017273693 30.20152117503278, -97.96438720176583 30.187776393192713, -97.98020885013182 30.188068162885006, -97.97987407069465 30.201812986593218, -97.96405017273693 30.20152117503278)))",1078,040045,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.94822636963798 30.201227408290812, -97.94856564821784 30.187482668599483, -97.96438720176583 30.187776393192713, -97.96405017273693 30.20152117503278, -97.94822636963798 30.201227408290812)))",1079,045045,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.93240266411395 30.200931686423818, -97.93274419220347 30.187186989161876, -97.94856564821784 30.187482668599483, -97.94822636963798 30.201227408290812, -97.93240266411395 30.200931686423818)))",1080,050045,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.91657905472766 30.200634009411136, -97.91692283228552 30.186889354859208, -97.93274419220347 30.187186989161876, -97.93240266411395 30.200931686423818, -97.91657905472766 30.200634009411136)))",1081,055045,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.90075554419519 30.200334377310053, -97.90110157117954 30.186589765748728, -97.91692283228552 30.186889354859208, -97.91657905472766 30.200634009411136, -97.90075554419519 30.200334377310053)))",1082,060045,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.88493213107935 30.200032790099606, -97.88528040744832 30.186288221809537, -97.90110157117954 30.186589765748728, -97.90075554419519 30.200334377310053, -97.88493213107935 30.200032790099606)))",1083,065045,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.86910881809612 30.199729247837826, -97.8694593438073 30.18598472309964, -97.88528040744832 30.186288221809537, -97.88493213107935 30.200032790099606, -97.86910881809612 30.199729247837826)))",1084,070045,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.85328560380832 30.199423750503513, -97.85363837881931 30.1856792695978, -97.8694593438073 30.18598472309964, -97.86910881809612 30.199729247837826, -97.85328560380832 30.199423750503513)))",1085,075045,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.83746249093186 30.199116298155403, -97.83781751519972 30.18537186136284, -97.85363837881931 30.1856792695978, -97.85328560380832 30.199423750503513, -97.83746249093186 30.199116298155403)))",1086,080045,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.82163947802947 30.198806890772047, -97.82199675151125 30.185062498373217, -97.83781751519972 30.18537186136284, -97.83746249093186 30.199116298155403, -97.82163947802947 30.198806890772047)))",1087,085045,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.80581656781705 30.19849552841296, -97.80617609046926 30.184751180688504, -97.82199675151125 30.185062498373217, -97.82163947802947 30.198806890772047, -97.80581656781705 30.19849552841296)))",1088,090045,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.78999375989554 30.198182211077015, -97.79035553167452 30.184437908307515, -97.80617609046926 30.184751180688504, -97.80581656781705 30.19849552841296, -97.78999375989554 30.198182211077015)))",1089,095045,6,25000000.0654,20000.0000262
